[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1223035272.812000 10/3/2008, 2:01:12 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.56,  Build 72

INFO, NAME, TbMnO3 TF on LaAlO3
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, Rectangular
INFO, COMMENT, Probe von Joost 7125
INFO, SEQUENCE FILE: RSO-0Field-2K-300K.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1223179771.062,,5.796426e+004,1.819961e+002,-3.018353e-003,6.582811e-006,0.000000e+000,0.000000e+000,2,9.686109e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.790283e-002,0,,0,
1223179807.500,,5.677957e+004,1.820024e+002,-2.951891e-003,1.923839e-005,0.000000e+000,0.000000e+000,2,9.695694e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.249695e-002,0,,0,
1223179844.234,,5.559632e+004,1.820008e+002,-2.888707e-003,5.843430e-006,0.000000e+000,0.000000e+000,2,9.680946e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.409790e-002,0,,0,
1223179879.421,,5.441309e+004,1.820040e+002,-2.832877e-003,1.128729e-005,0.000000e+000,0.000000e+000,2,9.688709e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.779602e-002,0,,0,
1223179914.109,,5.323130e+004,1.819976e+002,-2.770553e-003,1.684557e-006,0.000000e+000,0.000000e+000,2,9.695899e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.149414e-002,0,,0,
1223179949.093,,5.204805e+004,1.820150e+002,-2.717933e-003,1.192970e-005,0.000000e+000,0.000000e+000,2,9.697968e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.510071e-002,0,,0,
1223179982.578,,5.086627e+004,1.820009e+002,-2.644538e-003,1.572440e-006,0.000000e+000,0.000000e+000,2,9.698738e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.520752e-002,0,,0,
1223180016.312,,4.968012e+004,1.819961e+002,-2.586816e-003,2.646361e-006,0.000000e+000,0.000000e+000,2,9.699640e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.519226e-002,0,,0,
1223180050.500,,4.849979e+004,1.819961e+002,-2.523016e-003,7.800460e-007,0.000000e+000,0.000000e+000,2,9.704337e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.790283e-002,0,,0,
1223180083.218,,4.731655e+004,1.820056e+002,-2.461129e-003,1.682417e-006,0.000000e+000,0.000000e+000,2,9.685876e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.249695e-002,0,,0,
1223180114.906,,4.613476e+004,1.819993e+002,-2.393634e-003,1.119526e-007,0.000000e+000,0.000000e+000,2,9.688010e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.790283e-002,0,,0,
1223180146.390,,4.495152e+004,1.819992e+002,-2.333815e-003,2.686862e-007,0.000000e+000,0.000000e+000,2,9.687105e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.790283e-002,0,,0,
1223180177.328,,4.376829e+004,1.819930e+002,-2.276008e-003,6.083470e-006,0.000000e+000,0.000000e+000,2,9.698663e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.790283e-002,0,,0,
1223180207.765,,4.258504e+004,1.819961e+002,-2.213650e-003,1.619279e-005,0.000000e+000,0.000000e+000,2,9.702727e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.529907e-002,0,,0,
1223180236.953,,4.140325e+004,1.819898e+002,-2.143672e-003,1.139776e-006,0.000000e+000,0.000000e+000,2,9.678304e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.393433e-003,0,,0,
1223180266.921,,4.022002e+004,1.820150e+002,-2.084987e-003,4.148172e-006,0.000000e+000,0.000000e+000,2,9.689960e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.408691e-003,0,,0,
1223180295.609,,3.903532e+004,1.819993e+002,-2.023317e-003,2.576226e-006,0.000000e+000,0.000000e+000,2,9.702147e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.899719e-002,0,,0,
1223180323.828,,3.785353e+004,1.820024e+002,-1.960619e-003,2.214521e-006,0.000000e+000,0.000000e+000,2,9.696952e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.160095e-002,0,,0,
1223180351.281,,3.667175e+004,1.820008e+002,-1.900077e-003,6.131872e-007,0.000000e+000,0.000000e+000,2,9.701864e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.790283e-002,0,,0,
1223180377.968,,3.548560e+004,1.820118e+002,-1.836569e-003,1.060833e-006,0.000000e+000,0.000000e+000,2,9.704002e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.779602e-002,0,,0,
1223180405.156,,3.430380e+004,1.819977e+002,-1.775814e-003,1.289924e-007,0.000000e+000,0.000000e+000,2,9.698452e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.879883e-002,0,,0,
1223180430.593,,3.312056e+004,1.820072e+002,-1.717241e-003,3.261195e-006,0.000000e+000,0.000000e+000,2,9.708275e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.890564e-002,0,,0,
1223180456.281,,3.193951e+004,1.820024e+002,-1.651200e-003,2.525436e-006,0.000000e+000,0.000000e+000,2,9.704486e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.160095e-002,0,,0,
1223180481.750,,3.075481e+004,1.819960e+002,-1.589641e-003,1.475963e-007,0.000000e+000,0.000000e+000,2,9.699467e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.779602e-002,0,,0,
1223180506.687,,2.957229e+004,1.819882e+002,-1.528727e-003,2.120349e-006,0.000000e+000,0.000000e+000,2,9.700692e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.269531e-002,0,,0,
1223180530.125,,2.838906e+004,1.820056e+002,-1.464599e-003,3.351169e-007,0.000000e+000,0.000000e+000,2,9.704244e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.890564e-002,0,,0,
1223180553.312,,2.720582e+004,1.819962e+002,-1.403808e-003,2.884425e-007,0.000000e+000,0.000000e+000,2,9.700269e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.301880e-003,0,,0,
1223180576.250,,2.602257e+004,1.820040e+002,-1.345281e-003,2.079684e-006,0.000000e+000,0.000000e+000,2,9.705281e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.890564e-002,0,,0,
1223180598.234,,2.483788e+004,1.820040e+002,-1.281258e-003,7.060420e-007,0.000000e+000,0.000000e+000,2,9.699425e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.879883e-002,0,,0,
1223180619.671,,2.365682e+004,1.820118e+002,-1.220029e-003,1.525107e-006,0.000000e+000,0.000000e+000,2,9.705307e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.409790e-002,0,,0,
1223180640.859,,2.247358e+004,1.819929e+002,-1.151661e-003,1.038903e-005,0.000000e+000,0.000000e+000,2,9.712819e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.149414e-002,0,,0,
1223180661.546,,2.128888e+004,1.819946e+002,-1.095604e-003,4.139858e-006,0.000000e+000,0.000000e+000,2,9.705297e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.269531e-002,0,,0,
1223180681.765,,2.010491e+004,1.820008e+002,-1.033881e-003,3.979502e-006,0.000000e+000,0.000000e+000,2,9.722123e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.519226e-002,0,,0,
1223180701.328,,1.892167e+004,1.819977e+002,-9.690243e-004,3.858248e-007,0.000000e+000,0.000000e+000,2,9.704725e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.519226e-002,0,,0,
1223180721.015,,1.773843e+004,1.819961e+002,-9.078214e-004,4.284162e-006,0.000000e+000,0.000000e+000,2,9.712861e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.420471e-002,0,,0,
1223180739.296,,1.655301e+004,1.820135e+002,-8.571355e-004,3.295562e-006,0.000000e+000,0.000000e+000,2,9.697833e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.879883e-002,0,,0,
1223180756.781,,1.536875e+004,1.820182e+002,-7.650031e-004,4.220752e-005,0.000000e+000,0.000000e+000,2,9.556777e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.260376e-002,0,,0,
1223180774.468,,1.418492e+004,1.820071e+002,-7.313465e-004,5.721929e-006,0.000000e+000,0.000000e+000,2,9.720808e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.160095e-002,0,,0,
1223180802.593,,1.299412e+004,1.820150e+002,-6.613671e-004,4.930852e-008,0.000000e+000,0.000000e+000,2,9.709439e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.408691e-003,0,,0,
1223180830.265,,1.181204e+004,1.819819e+002,-6.002934e-004,1.320258e-006,0.000000e+000,0.000000e+000,2,9.712985e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.301880e-003,0,,0,
1223180862.843,,1.062821e+004,1.820024e+002,-5.382908e-004,8.581659e-008,0.000000e+000,0.000000e+000,2,9.720300e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.790283e-002,0,,0,
1223180890.562,,9.455159e+003,1.819960e+002,-4.747756e-004,9.324579e-007,0.000000e+000,0.000000e+000,2,9.697719e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.149414e-002,0,,0,
1223180922.703,,8.270755e+003,1.820009e+002,-4.134294e-004,4.654881e-007,0.000000e+000,0.000000e+000,2,9.711577e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.879883e-002,0,,0,
1223180952.656,,7.090715e+003,1.820072e+002,-3.529132e-004,1.396032e-006,0.000000e+000,0.000000e+000,2,9.715106e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.890564e-002,0,,0,
1223181015.093,,5.914750e+003,1.820040e+002,-2.838937e-004,8.463469e-006,0.000000e+000,0.000000e+000,2,9.702531e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.790283e-002,0,,0,
1223181045.250,,4.731655e+003,1.820197e+002,-2.286179e-004,4.199559e-007,0.000000e+000,0.000000e+000,2,9.741025e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.195068e-003,0,,0,
1223181075.656,,3.548486e+003,1.819866e+002,-1.674574e-004,4.201205e-007,0.000000e+000,0.000000e+000,2,9.719070e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.420471e-002,0,,0,
1223181109.296,,2.365827e+003,1.820071e+002,-1.081715e-004,6.920017e-007,0.000000e+000,0.000000e+000,2,9.753966e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.160095e-002,0,,0,
1223181163.625,,1.182979e+003,1.820150e+002,-4.837651e-005,1.182422e-007,0.000000e+000,0.000000e+000,2,9.781620e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.408691e-003,0,,0,
1223181221.765,,2.474178e-001,1.819993e+002,2.418305e-006,1.806155e-007,0.000000e+000,0.000000e+000,2,9.145589e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.790283e-002,0,,0,
1223181307.437,,-1.183299e+003,1.820008e+002,5.113704e-005,3.380957e-008,0.000000e+000,0.000000e+000,2,9.775987e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.149414e-002,0,,0,
1223181388.234,,-2.366118e+003,1.819977e+002,1.099166e-004,7.205917e-007,0.000000e+000,0.000000e+000,2,9.748790e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.160095e-002,0,,0,
1223181544.328,,-5.915041e+003,1.820071e+002,2.922953e-004,4.197810e-007,0.000000e+000,0.000000e+000,2,9.718447e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.249695e-002,0,,0,
1223181642.609,,-7.096245e+003,1.819993e+002,3.537075e-004,1.956371e-006,0.000000e+000,0.000000e+000,2,9.706450e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.260376e-002,0,,0,
1223181694.500,,-8.279486e+003,1.820009e+002,4.150707e-004,1.463080e-006,0.000000e+000,0.000000e+000,2,9.715469e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.260376e-002,0,,0,
1223181726.109,,-9.464184e+003,1.819960e+002,4.776165e-004,5.789224e-007,0.000000e+000,0.000000e+000,2,9.720696e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.149414e-002,0,,0,
1223181752.796,,-1.064451e+004,1.819929e+002,5.376579e-004,7.021731e-007,0.000000e+000,0.000000e+000,2,9.706746e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.149414e-002,0,,0,
1223181780.921,,-1.182834e+004,1.820056e+002,6.028168e-004,3.009466e-006,0.000000e+000,0.000000e+000,2,9.711488e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.520752e-002,0,,0,
1223181808.296,,-1.301012e+004,1.819945e+002,6.621520e-004,2.137800e-007,0.000000e+000,0.000000e+000,2,9.715602e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.899719e-002,0,,0,
1223181837.234,,-1.419336e+004,1.819992e+002,7.250895e-004,4.032762e-007,0.000000e+000,0.000000e+000,2,9.711708e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.149414e-002,0,,0,
1223181865.921,,-1.537573e+004,1.819930e+002,7.834601e-004,2.425913e-007,0.000000e+000,0.000000e+000,2,9.697547e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.269531e-002,0,,0,
1223181895.109,,-1.655810e+004,1.819913e+002,8.440486e-004,1.517369e-006,0.000000e+000,0.000000e+000,2,9.699709e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.790283e-002,0,,0,
1223181924.546,,-1.774207e+004,1.820040e+002,9.089174e-004,4.571534e-007,0.000000e+000,0.000000e+000,2,9.707880e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.249695e-002,0,,0,
1223181954.984,,-1.892385e+004,1.820008e+002,9.772652e-004,9.655332e-006,0.000000e+000,0.000000e+000,2,9.685099e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.160095e-002,0,,0,
1223181985.421,,-2.010709e+004,1.820087e+002,1.035242e-003,2.270579e-006,0.000000e+000,0.000000e+000,2,9.701720e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.510071e-002,0,,0,
1223182016.906,,-2.128961e+004,1.819977e+002,1.092065e-003,2.281363e-006,0.000000e+000,0.000000e+000,2,9.709753e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.899719e-002,0,,0,
1223182048.640,,-2.247430e+004,1.819962e+002,1.157140e-003,4.556140e-006,0.000000e+000,0.000000e+000,2,9.703045e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.260376e-002,0,,0,
1223182081.328,,-2.365682e+004,1.820024e+002,1.218701e-003,7.243989e-009,0.000000e+000,0.000000e+000,2,9.711612e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.160095e-002,0,,0,
1223182115.265,,-2.483788e+004,1.820119e+002,1.275354e-003,4.803506e-006,0.000000e+000,0.000000e+000,2,9.689123e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.779602e-002,0,,0,
1223182148.796,,-2.602185e+004,1.819977e+002,1.341385e-003,2.513417e-006,0.000000e+000,0.000000e+000,2,9.689724e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.790283e-002,0,,0,
1223182182.656,,-2.720509e+004,1.820056e+002,1.405368e-003,2.906321e-006,0.000000e+000,0.000000e+000,2,9.705098e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.879883e-002,0,,0,
1223182217.375,,-2.838832e+004,1.819945e+002,1.459769e-003,7.365903e-006,0.000000e+000,0.000000e+000,2,9.696727e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.529907e-002,0,,0,
1223182252.812,,-2.957157e+004,1.819914e+002,1.525899e-003,1.177560e-006,0.000000e+000,0.000000e+000,2,9.706501e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.790283e-002,0,,0,
1223182288.812,,-3.075408e+004,1.819930e+002,1.589082e-003,3.924102e-006,0.000000e+000,0.000000e+000,2,9.698789e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.529907e-002,0,,0,
1223182325.750,,-3.193878e+004,1.819976e+002,1.654907e-003,2.392163e-006,0.000000e+000,0.000000e+000,2,9.708877e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,5.039978e-002,0,,0,
1223182362.484,,-3.312056e+004,1.820056e+002,1.712632e-003,1.880885e-006,0.000000e+000,0.000000e+000,2,9.699167e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.520752e-002,0,,0,
1223182399.921,,-3.430308e+004,1.820040e+002,1.773101e-003,2.435545e-006,0.000000e+000,0.000000e+000,2,9.700485e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.520752e-002,0,,0,
1223182438.640,,-3.548486e+004,1.820024e+002,1.825215e-003,2.332482e-006,0.000000e+000,0.000000e+000,2,9.691490e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.879883e-002,0,,0,
1223182482.421,,-3.667101e+004,1.819961e+002,1.910210e-003,8.208674e-006,0.000000e+000,0.000000e+000,2,9.705718e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.269531e-002,0,,0,
1223182521.859,,-3.785280e+004,1.819993e+002,1.962617e-003,2.917682e-006,0.000000e+000,0.000000e+000,2,9.697759e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.790283e-002,0,,0,
1223182562.046,,-3.903532e+004,1.820071e+002,2.028255e-003,4.166940e-006,0.000000e+000,0.000000e+000,2,9.695793e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.779602e-002,0,,0,
1223182602.984,,-4.022002e+004,1.820087e+002,2.089520e-003,5.777082e-007,0.000000e+000,0.000000e+000,2,9.703744e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.520752e-002,0,,0,
1223182642.921,,-4.140325e+004,1.819945e+002,2.147617e-003,6.866479e-006,0.000000e+000,0.000000e+000,2,9.699854e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.779602e-002,0,,0,
1223182683.609,,-4.258504e+004,1.820009e+002,2.212925e-003,8.385083e-006,0.000000e+000,0.000000e+000,2,9.700500e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.879883e-002,0,,0,
1223182726.296,,-4.376682e+004,1.819993e+002,2.273567e-003,3.387717e-006,0.000000e+000,0.000000e+000,2,9.698098e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.160095e-002,0,,0,
1223182769.031,,-4.495007e+004,1.819930e+002,2.332695e-003,6.547579e-007,0.000000e+000,0.000000e+000,2,9.693189e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.529907e-002,0,,0,
1223182812.265,,-4.613476e+004,1.819945e+002,2.397008e-003,1.105383e-005,0.000000e+000,0.000000e+000,2,9.693331e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.529907e-002,0,,0,
1223182856.250,,-4.731655e+004,1.820008e+002,2.456988e-003,5.457688e-007,0.000000e+000,0.000000e+000,2,9.688143e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.519226e-002,0,,0,
1223182899.687,,-4.849979e+004,1.820197e+002,2.527643e-003,1.448008e-005,0.000000e+000,0.000000e+000,2,9.702011e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.510071e-002,0,,0,
1223182944.421,,-4.968158e+004,1.820024e+002,2.588221e-003,4.720447e-006,0.000000e+000,0.000000e+000,2,9.702697e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.160095e-002,0,,0,
1223182989.906,,-5.086627e+004,1.819977e+002,2.629524e-003,4.492097e-006,0.000000e+000,0.000000e+000,2,9.685122e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.790283e-002,0,,0,
1223183035.859,,-5.204805e+004,1.820056e+002,2.711505e-003,1.386582e-005,0.000000e+000,0.000000e+000,2,9.695054e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.249695e-002,0,,0,
1223183082.562,,-5.323130e+004,1.820024e+002,2.777127e-003,1.254132e-005,0.000000e+000,0.000000e+000,2,9.684613e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.160095e-002,0,,0,
1223183128.750,,-5.441309e+004,1.819977e+002,2.838674e-003,5.617055e-006,0.000000e+000,0.000000e+000,2,9.692738e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.899719e-002,0,,0,
1223183176.687,,-5.559779e+004,1.820008e+002,2.924634e-003,5.051004e-005,0.000000e+000,0.000000e+000,2,9.697189e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.409790e-002,0,,0,
1223183225.171,,-5.678102e+004,1.819946e+002,2.942891e-003,9.584128e-006,0.000000e+000,0.000000e+000,2,9.676439e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.269531e-002,0,,0,
1223183273.531,,-5.796572e+004,1.820056e+002,3.017613e-003,3.505432e-006,0.000000e+000,0.000000e+000,2,9.692906e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.249695e-002,0,,0,
1223183322.718,,-5.914605e+004,1.820071e+002,3.092790e-003,2.170662e-005,0.000000e+000,0.000000e+000,2,9.699205e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.790283e-002,0,,0,
1223183366.406,,-5.914750e+004,1.820088e+002,3.079380e-003,2.352651e-007,0.000000e+000,0.000000e+000,2,9.680499e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.890564e-002,0,,0,
1223183403.640,,-5.796426e+004,1.819992e+002,3.014811e-003,2.196377e-005,0.000000e+000,0.000000e+000,2,9.699767e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.519226e-002,0,,0,
1223183439.578,,-5.678102e+004,1.820023e+002,2.951010e-003,5.550707e-006,0.000000e+000,0.000000e+000,2,9.684900e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.779602e-002,0,,0,
1223183475.515,,-5.559779e+004,1.820040e+002,2.882916e-003,1.482318e-005,0.000000e+000,0.000000e+000,2,9.684640e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.879883e-002,0,,0,
