[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1222958089.968000 10/2/2008, 4:34:49 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.56,  Build 72

INFO, NAME, TbMnO3 TF on LaAlO3
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, Rectangular
INFO, COMMENT, Probe von Joost 7125
INFO, SEQUENCE FILE: RSO-0Field-2K-300K.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1222999884.156,,1.000000e+002,1.760364e+002,-3.238092e-006,8.252854e-009,-9.428299e-003,1.175345e-003,3,9.100930e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.110596e-002,0,,0,
1223000131.625,,1.000000e+002,1.770709e+002,-3.230964e-006,7.446877e-009,-8.768865e-003,1.123167e-003,3,9.073085e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.189941e-002,0,,0,
1223000371.843,,1.000000e+002,1.780441e+002,-3.232777e-006,2.898479e-009,-9.090393e-003,1.482741e-003,3,9.108784e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.459473e-002,0,,0,
1223000614.156,,1.000000e+002,1.790740e+002,-3.233406e-006,1.516087e-008,-1.141771e-002,2.859857e-003,3,9.107006e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.100006e-001,0,,0,
1223000847.937,,1.000000e+002,1.800491e+002,-3.231924e-006,5.992221e-009,-1.037598e-002,3.521372e-003,3,9.077873e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,6.790161e-002,0,,0,
1223001092.078,,1.000000e+002,1.810463e+002,-3.248984e-006,6.440750e-009,-1.045819e-002,3.396954e-003,3,9.112787e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.310883e-001,0,,0,
1223001330.109,,1.000000e+002,1.820529e+002,-3.238382e-006,4.260139e-009,-1.031492e-002,2.026741e-003,3,9.093004e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.197052e-001,0,,0,
1223001568.437,,1.000000e+002,1.830381e+002,-3.237233e-006,1.333920e-008,-1.157906e-002,3.387704e-003,3,9.100972e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,6.370544e-002,0,,0,
1223001809.718,,1.000000e+002,1.840522e+002,-3.246853e-006,1.187789e-008,-1.036735e-002,8.862202e-004,3,9.124525e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.069397e-002,0,,0,
1223002055.562,,1.000000e+002,1.850671e+002,-3.244314e-006,3.004595e-009,-1.088612e-002,1.348781e-003,3,9.109133e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.750366e-002,0,,0,
1223002296.953,,1.000000e+002,1.860648e+002,-3.247265e-006,9.223750e-009,-1.043058e-002,1.027577e-003,3,9.079374e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.181030e-001,0,,0,
1223002531.234,,1.000000e+002,1.870438e+002,-3.246713e-006,4.261886e-009,-1.204286e-002,3.390588e-004,3,9.105326e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.609009e-002,0,,0,
1223002772.828,,1.000000e+002,1.880547e+002,-3.244181e-006,6.121916e-009,-1.067810e-002,1.608134e-003,3,9.092987e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.700562e-002,0,,0,
1223003010.859,,1.000000e+002,1.890453e+002,-3.250150e-006,1.614021e-008,-1.196977e-002,2.120656e-003,3,9.088105e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.110046e-002,0,,0,
1223003256.500,,1.000000e+002,1.900751e+002,-3.251483e-006,6.356526e-009,-1.198140e-002,2.402921e-003,3,9.108159e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.092072e-001,0,,0,
1223003492.109,,1.000000e+002,1.910649e+002,-3.246344e-006,4.590075e-009,-9.437127e-003,1.353560e-003,3,9.091029e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.101990e-001,0,,0,
1223003728.593,,1.000000e+002,1.920386e+002,-3.256360e-006,4.705352e-009,-1.024923e-002,2.333779e-003,3,9.087064e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.739685e-002,0,,0,
1223003974.046,,1.000000e+002,1.930626e+002,-3.253678e-006,8.398999e-009,-1.427581e-002,2.174199e-003,3,9.107164e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.829712e-002,0,,0,
1223004218.562,,1.000000e+002,1.940729e+002,-3.256933e-006,1.226633e-008,-1.315430e-002,9.709559e-004,3,9.090393e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.134949e-001,0,,0,
1223004452.125,,1.000000e+002,1.950443e+002,-3.255720e-006,4.858617e-009,-1.181014e-002,2.298166e-003,3,9.120167e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.590698e-002,0,,0,
1223004692.906,,1.000000e+002,1.960595e+002,-3.255359e-006,1.322547e-008,-1.311621e-002,1.442877e-003,3,9.090104e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.229614e-002,0,,0,
1223004936.937,,1.000000e+002,1.970663e+002,-3.253512e-006,5.662109e-009,-1.125492e-002,4.805387e-004,3,9.111200e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.478760e-002,0,,0,
1223005170.734,,1.000000e+002,1.980484e+002,-3.255581e-006,8.270338e-009,-1.342882e-002,5.571696e-004,3,9.108729e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.104889e-001,0,,0,
1223005409.890,,1.000000e+002,1.990457e+002,-3.258333e-006,8.273630e-009,-1.235781e-002,2.881604e-003,3,9.088396e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.114044e-001,0,,0,
1223005651.421,,1.000000e+002,2.000562e+002,-3.261276e-006,7.281944e-009,-1.146504e-002,4.692844e-004,3,9.108872e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.499695e-002,0,,0,
1223005885.203,,1.000000e+002,2.010370e+002,-3.263161e-006,7.562437e-009,-1.460640e-002,3.848982e-004,3,9.114294e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.319092e-002,0,,0,
1223006130.500,,1.000000e+002,2.020358e+002,-3.266525e-006,1.012207e-008,-1.359592e-002,1.350851e-003,3,9.121879e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.145935e-001,0,,0,
1223006365.062,,1.000000e+002,2.030476e+002,-3.263305e-006,6.623351e-009,-1.236134e-002,1.713842e-003,3,9.092030e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.249878e-002,0,,0,
1223006604.593,,1.000000e+002,2.040352e+002,-3.259918e-006,3.429307e-009,-1.194364e-002,1.523088e-003,3,9.096786e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.339905e-002,0,,0,
1223006847.156,,1.000000e+002,2.050473e+002,-3.265463e-006,4.505055e-009,-1.304272e-002,5.205898e-004,3,9.105663e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.100006e-001,0,,0,
1223007088.968,,1.000000e+002,2.060609e+002,-3.267500e-006,1.020250e-008,-1.574617e-002,7.726788e-004,3,9.124173e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.029968e-001,0,,0,
1223007329.531,,1.000000e+002,2.070499e+002,-3.260289e-006,8.175742e-009,-1.229990e-002,1.886959e-003,3,9.099637e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.199036e-001,0,,0,
1223007563.625,,1.000000e+002,2.080434e+002,-3.264599e-006,5.356262e-009,-1.373246e-002,3.775960e-003,3,9.103071e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.880615e-002,0,,0,
1223007811.578,,1.000000e+002,2.090596e+002,-3.262595e-006,6.702169e-009,-1.329542e-002,7.259039e-004,3,9.096010e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.383972e-001,0,,0,
1223008045.031,,1.000000e+002,2.100387e+002,-3.265984e-006,4.104569e-009,-1.419201e-002,6.907741e-004,3,9.085194e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.040833e-002,0,,0,
1223008283.046,,1.000000e+002,2.110389e+002,-3.280258e-006,1.047732e-008,-1.296721e-002,2.311223e-003,3,9.087402e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.161041e-001,0,,0,
1223008532.578,,1.000000e+002,2.120734e+002,-3.267189e-006,5.560609e-009,-1.260485e-002,1.612655e-003,3,9.115658e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.423035e-001,0,,0,
1223008766.859,,1.000000e+002,2.130542e+002,-3.269162e-006,5.015021e-009,-1.142639e-002,3.182319e-003,3,9.094268e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.598877e-002,0,,0,
1223009010.687,,1.000000e+002,2.140607e+002,-3.272038e-006,3.812968e-009,-1.254753e-002,1.746493e-003,3,9.088424e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.277924e-001,0,,0,
1223009243.031,,1.000000e+002,2.150447e+002,-3.274987e-006,9.464551e-009,-1.392794e-002,1.400896e-003,3,9.112816e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.449768e-002,0,,0,
1223009484.578,,1.000000e+002,2.160620e+002,-3.269256e-006,1.430564e-008,-1.349245e-002,6.098378e-004,3,9.109173e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.679199e-002,0,,0,
1223009722.109,,1.000000e+002,2.170432e+002,-3.278618e-006,6.462520e-009,-1.321076e-002,1.086169e-003,3,9.097281e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.740234e-002,0,,0,
1223009962.640,,1.000000e+002,2.180536e+002,-3.266671e-006,8.062515e-009,-1.414016e-002,1.156615e-003,3,9.116565e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.058960e-001,0,,0,
1223010211.234,,1.000000e+002,2.190700e+002,-3.277308e-006,7.871521e-009,-1.266390e-002,5.223264e-004,3,9.101726e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.246033e-001,0,,0,
1223010443.562,,1.000000e+002,2.200504e+002,-3.281666e-006,3.010959e-009,-1.386846e-002,1.200012e-003,3,9.105016e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.979797e-002,0,,0,
1223010686.171,,1.000000e+002,2.210665e+002,-3.273116e-006,1.658592e-008,-1.308022e-002,5.015610e-004,3,9.096302e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.086121e-001,0,,0,
1223010935.281,,1.000000e+002,2.220809e+002,-3.287420e-006,1.180609e-008,-1.085410e-002,5.393707e-004,3,9.110642e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.186981e-001,0,,0,
1223011160.562,,1.000000e+002,2.230443e+002,-3.282646e-006,7.339258e-009,-1.282862e-002,2.075985e-003,3,9.088047e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.290100e-002,0,,0,
1223011399.593,,1.000000e+002,2.240513e+002,-3.287358e-006,3.304977e-009,-1.168101e-002,1.413396e-003,3,9.113070e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.429504e-002,0,,0,
1223011646.593,,1.000000e+002,2.250763e+002,-3.280661e-006,1.463574e-008,-1.457649e-002,1.720364e-003,3,9.087920e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.217957e-001,0,,0,
1223011885.125,,1.000000e+002,2.260630e+002,-3.295805e-006,3.070776e-009,-1.462690e-002,4.350645e-003,3,9.091884e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.040039e-001,0,,0,
1223012125.218,,1.000000e+002,2.270629e+002,-3.278401e-006,6.499300e-009,-1.576303e-002,1.889922e-003,3,9.094528e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,5.709839e-002,0,,0,
1223012359.140,,1.000000e+002,2.280295e+002,-3.284822e-006,4.984062e-009,-1.460857e-002,1.212298e-003,3,9.089081e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.609985e-002,0,,0,
1223012600.046,,1.000000e+002,2.290410e+002,-3.284059e-006,1.041634e-008,-1.315438e-002,5.256822e-004,3,9.084038e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.749939e-002,0,,0,
1223012841.000,,1.000000e+002,2.300482e+002,-3.287803e-006,1.345548e-008,-1.368220e-002,2.078437e-003,3,9.078773e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.770203e-002,0,,0,
1223013079.625,,1.000000e+002,2.310441e+002,-3.295797e-006,9.866951e-009,-1.420847e-002,2.305038e-003,3,9.096206e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.881165e-002,0,,0,
1223013319.406,,1.000000e+002,2.320467e+002,-3.294999e-006,5.620438e-009,-1.567210e-002,6.290161e-004,3,9.108327e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.940125e-002,0,,0,
1223013561.468,,1.000000e+002,2.330560e+002,-3.300116e-006,8.997882e-009,-1.455708e-002,1.136034e-003,3,9.085492e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.548950e-002,0,,0,
1223013806.875,,1.000000e+002,2.340483e+002,-3.299973e-006,1.170577e-008,-1.425825e-002,3.766052e-003,3,9.106039e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.089661e-002,0,,0,
1223014040.093,,1.000000e+002,2.350467e+002,-3.301075e-006,1.024122e-008,-1.299482e-002,2.214067e-003,3,9.105133e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.139038e-002,0,,0,
1223014283.718,,1.000000e+002,2.360530e+002,-3.299130e-006,7.735973e-009,-1.555782e-002,8.745605e-004,3,9.091306e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.230042e-002,0,,0,
1223014519.281,,1.000000e+002,2.370485e+002,-3.306987e-006,3.006275e-009,-1.496939e-002,1.016378e-003,3,9.068228e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.300232e-002,0,,0,
1223014765.296,,1.000000e+002,2.380450e+002,-3.295562e-006,2.899407e-009,-1.565946e-002,2.329651e-003,3,9.092852e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.145935e-001,0,,0,
1223014997.984,,1.000000e+002,2.390388e+002,-3.309339e-006,1.278948e-008,-1.535656e-002,1.482312e-003,3,9.071330e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,5.250549e-002,0,,0,
1223015248.625,,1.000000e+002,2.400757e+002,-3.310480e-006,1.499875e-008,-1.484617e-002,1.062732e-003,3,9.105089e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.163940e-001,0,,0,
1223015482.406,,1.000000e+002,2.410606e+002,-3.315134e-006,1.168368e-008,-1.359683e-002,2.347644e-003,3,9.108203e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.600830e-002,0,,0,
1223015721.687,,1.000000e+002,2.420513e+002,-3.311080e-006,1.195235e-008,-1.544158e-002,1.065613e-003,3,9.106217e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.680176e-002,0,,0,
1223015966.281,,1.000000e+002,2.430532e+002,-3.311087e-006,4.414290e-009,-1.439433e-002,3.846752e-003,3,9.088631e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.192932e-001,0,,0,
1223016203.000,,1.000000e+002,2.440576e+002,-3.323961e-006,5.377970e-009,-1.551419e-002,2.126118e-003,3,9.101756e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.829712e-002,0,,0,
1223016441.453,,1.000000e+002,2.450531e+002,-3.315736e-006,2.498596e-009,-1.585139e-002,2.695373e-003,3,9.104944e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.910583e-002,0,,0,
1223016674.984,,1.000000e+002,2.460453e+002,-3.327844e-006,1.665529e-009,-1.522386e-002,1.330451e-003,3,9.074354e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,5.540466e-002,0,,0,
1223016921.890,,1.000000e+002,2.470562e+002,-3.321201e-006,1.337194e-008,-1.796668e-002,2.128383e-003,3,9.079312e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.006012e-001,0,,0,
1223017170.421,,1.000000e+002,2.480806e+002,-3.321338e-006,1.251358e-008,-1.503511e-002,8.523997e-004,3,9.121041e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.352081e-001,0,,0,
1223017404.968,,1.000000e+002,2.490675e+002,-3.323079e-006,1.475910e-008,-1.716119e-002,2.079033e-003,3,9.108776e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.020966e-001,0,,0,
1223017637.312,,1.000000e+002,2.500371e+002,-3.334122e-006,6.178246e-009,-1.598591e-002,5.686014e-004,3,9.095924e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.140015e-002,0,,0,
1223017878.140,,1.000000e+002,2.510618e+002,-3.343614e-006,1.012856e-008,-1.687345e-002,2.644887e-003,3,9.087582e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.036072e-001,0,,0,
1223018119.234,,1.000000e+002,2.520654e+002,-3.330571e-006,1.764118e-008,-1.470877e-002,3.108399e-003,3,9.078318e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.269714e-002,0,,0,
1223018360.765,,1.000000e+002,2.530590e+002,-3.337352e-006,7.401501e-009,-1.736440e-002,9.731103e-004,3,9.089945e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.349060e-002,0,,0,
1223018602.359,,1.000000e+002,2.540600e+002,-3.343330e-006,2.137148e-009,-1.655138e-002,2.112004e-003,3,9.096785e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.177979e-001,0,,0,
1223018839.937,,1.000000e+002,2.550448e+002,-3.352747e-006,1.288861e-008,-1.605679e-002,1.697830e-003,3,9.088040e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.186981e-001,0,,0,
1223019072.734,,1.000000e+002,2.560327e+002,-3.356698e-006,5.911506e-009,-1.618341e-002,1.448633e-003,3,9.097610e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,7.171631e-002,0,,0,
1223019316.265,,1.000000e+002,2.570559e+002,-3.339645e-006,8.202300e-009,-1.622678e-002,1.951495e-003,3,9.095914e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.083069e-001,0,,0,
1223019558.890,,1.000000e+002,2.580506e+002,-3.363626e-006,6.075255e-009,-1.359348e-002,1.511242e-003,3,9.097934e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.689331e-002,0,,0,
1223019799.421,,1.000000e+002,2.590605e+002,-3.350765e-006,1.379539e-009,-1.562500e-002,6.220249e-004,3,9.054658e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.221008e-001,0,,0,
1223020040.015,,1.000000e+002,2.600595e+002,-3.360218e-006,3.396351e-009,-1.831472e-002,7.846264e-004,3,9.086522e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.106873e-001,0,,0,
1223020277.625,,1.000000e+002,2.610617e+002,-3.359864e-006,9.220385e-009,-1.608067e-002,6.183449e-004,3,9.074166e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.918213e-002,0,,0,
1223020518.703,,1.000000e+002,2.620607e+002,-3.358756e-006,1.555039e-008,-1.735416e-002,2.528619e-003,3,9.084940e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.988403e-002,0,,0,
1223020756.234,,1.000000e+002,2.630430e+002,-3.360972e-006,5.801064e-009,-1.477634e-002,1.673280e-003,3,9.095630e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,3.762817e-002,0,,0,
1223020990.265,,1.000000e+002,2.640425e+002,-3.374299e-006,3.969327e-009,-1.552844e-002,3.171552e-004,3,9.083877e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,8.862305e-002,0,,0,
1223021236.046,,1.000000e+002,2.650583e+002,-3.365638e-006,1.155524e-008,-1.432289e-002,8.599753e-004,3,9.083483e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.022034e-001,0,,0,
1223021478.750,,1.000000e+002,2.660521e+002,-3.357204e-006,6.916815e-009,-1.499381e-002,1.781996e-003,3,9.051338e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.030273e-001,0,,0,
1223021719.796,,1.000000e+002,2.670622e+002,-3.350214e-006,1.832931e-008,-1.592619e-002,1.035848e-003,3,9.081239e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.166992e-001,0,,0,
1223021955.328,,1.000000e+002,2.680497e+002,-3.360336e-006,8.914221e-009,-1.596780e-002,1.675876e-003,3,9.079161e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.045837e-001,0,,0,
1223022196.687,,1.000000e+002,2.690491e+002,-3.360705e-006,1.073885e-008,-1.682144e-002,1.228627e-003,3,9.089731e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.222412e-002,0,,0,
1223022437.765,,1.000000e+002,2.700583e+002,-3.365192e-006,9.685591e-009,-1.772897e-002,7.488707e-004,3,9.057539e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.289551e-002,0,,0,
1223022683.859,,1.000000e+002,2.710598e+002,-3.360312e-006,8.881940e-009,-1.401875e-002,1.206937e-003,3,9.066748e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.070251e-001,0,,0,
1223022924.703,,1.000000e+002,2.720756e+002,-3.353400e-006,1.211848e-008,-1.531925e-002,2.160480e-004,3,9.064330e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.078186e-001,0,,0,
1223023158.234,,1.000000e+002,2.730607e+002,-3.347772e-006,1.331797e-008,-1.772627e-002,6.922854e-004,3,9.075431e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.497070e-002,0,,0,
1223023397.593,,1.000000e+002,2.740486e+002,-3.358457e-006,1.206571e-008,-1.210976e-002,1.945546e-003,3,9.090953e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,9.570313e-002,0,,0,
1223023639.687,,1.000000e+002,2.750506e+002,-3.352001e-006,1.043493e-008,-1.221169e-002,1.648931e-003,3,9.048991e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.102905e-001,0,,0,
1223023880.843,,1.000000e+002,2.760603e+002,-3.362525e-006,1.040361e-008,-1.598201e-002,6.814483e-004,3,9.084185e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,1.000000e+000,3,3,1.111145e-001,0,,0,
